No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Semudun;6104110001;Semudun;61.02.12.2012
2;Semparong Parit Raden;6104110002;Semparong Parit Raden;61.02.12.2011
3;Mendalok;6104110003;Mendalok;61.02.12.2010
4;Sei Dungun;6104110004;Sungai Dungun;61.02.12.2009
5;Sei Limau;6104110005;Sungai Limau;61.02.12.2008
6;Sei Kunyit Laut;6104110006;Sungai Kunyit Laut;61.02.12.2005
7;Sei Kunyit Dalam;6104110007;Sungai Kunyit Dalam;61.02.12.2006
8;Sungai Kunyit Hulu;6104110008;Sungai Kunyit Hulu;61.02.12.2007
9;Bukit Batu;6104110009;Bukit Batu;61.02.12.2003
10;Sei Bundung Laut;6104110010;Sungai Bundung Laut;61.02.12.2004
11;Sei Duri I;6104110011;Sungai Duri I;61.02.12.2001
12;Sei Duri Ii;6104110012;Sungai Duri Ii;61.02.12.2002
