No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mambai;9426023001;Mambai;91.15.15.2001
2;Napani;9426023002;Napani;91.15.15.2004
3;Soyoi;9426023003;Soyoi;91.15.15.2002
4;Daimboa;9426023004;Daimboa;91.15.15.2003
5;Wainarisi;9426023005;Wainarisi;91.15.15.2006
6;Fafarui;9426023006;Fafarui;91.15.15.2007
7;Segha;9426023007;Segha;91.15.15.2005
8;Sinabo;9426023008;Sinabo;91.15.15.2009
9;Dawoa;9426023009;Dawoa;91.15.15.2008
10;Woinui;9426023010;Woinui;91.15.15.2010
