No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Tanah Kampung;1572010;Tanah Kampung;15.72.04
2;Kumun Debai;1572020;Kumun Debai;15.72.05
3;Sungai Penuh;1572030;Sungai Penuh;15.72.01
4;Pondok Tinggi;1572031;Pondok Tinggi;15.72.06
5;Sungai Bungkal;1572032;Sungai Bungkal;15.72.08
6;Hamparan Rawang;1572040;Hamparan Rawang;15.72.03
7;Pesisir Bukit;1572050;Pesisir Bukit;15.72.02
8;Koto Baru;1572051;Koto Baru;15.72.07
