No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Karang;1114070013;Tanjung Karang;11.16.03.2007
2;Menang Gini;1114070015;Menanggini;11.16.03.2006
3;Kesehatan;1114070016;Kesehatan;11.16.03.2001
4;Gampong Sukajadi;1114070017;---;---
5;Dalam;1114070018;Dalam;11.16.03.2011
6;Gampong Bundar;1114070019;Bundar;11.16.03.2009
7;Kebun Tanah Terban;1114070021;Kebun Tanah Terban;11.16.03.2023
8;Tanah Terban;1114070022;Tanah Terban;11.16.03.2012
9;Gampong Air Tenang;1114070023;Air Tenang;11.16.03.2013
10;Gampong Johar;1114070024;Johar;11.16.03.2014
11;Gampong Tupah;1114070025;Tupah;11.16.03.2015
12;Banai;1114070026;Banai;11.16.03.2016
13;Rantau Panjang;1114070027;Rantau Panjang;11.16.03.2017
14;Pahlawan;1114070028;Pahlawan;11.16.03.2019
15;Medang Ara;1114070029;Medang Ara;11.16.03.2018
16;Kebun Medang Ara;1114070030;Kebun Medang Ara;11.16.03.2024
17;Kebun Seleleh;1114070031;---;---
18;Alur Selalas;1114070032;Alur Selalas;11.16.03.2020
19;Alur Baung;1114070033;Alur Baung;11.16.03.2022
20;Payameta;1114070034;Paya Meta;11.16.03.2030
21;Alur Bemban;1114070035;Alur Bemban;11.16.03.2029
22;Tanjung Seumantoh;1114070036;Tanjong Seumantoh;11.16.03.2031
23;Kebun Tanjung Seumantoh;1114070037;Kebun Tanjung Seumantoh;11.16.03.2033
24;Paya Tampah;1114070038;Paya Tampah;11.16.03.2021
25;Alur Lhok;1114070039;Alue Lhok;11.16.03.2035
26;Buket Panjang;1114070040;Bukit Panjang;11.16.03.2034
27;Sukajadi Paya Bujuk;1114070041;Sukajadi Paya Bujok;11.16.03.2036
28;Simpang Empat;1114070042;Simpang Empat;11.16.03.2027
29;Paya Awe;1114070043;Paya Awe;11.16.03.2026
30;Paya Kulbi;1114070044;Paya Kulbi;11.16.03.2028
31;Buket Keranji;1114070045;Bukit Keranji;11.16.03.2032
