No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rambang Jaya;1807040001;Rambang Jaya;18.08.01.2001
2;Gistang;1807040002;Gistang;18.08.01.2002
3;Negeri Batin;1807040003;Negeri Batin;18.08.01.2008
4;Negeri Baru;1807040004;Negeri Baru;18.08.01.2007
5;Bumi Ratu;1807040005;Bumi Ratu;18.08.01.2004
6;Sriwijaya;1807040006;Sriwijaya;18.08.01.2019
7;Sidoarjo;1807040007;Sidoarjo;18.08.01.2003
8;Brata Yuda;1807040008;Brata Yudha;18.08.01.2020
9;Gedung Batin;1807040009;Gedung Batin;18.08.01.2021
10;Sri Rejeki;1807040025;Sri Rejeki;18.08.01.2016
11;Blambangan Umpu;1807040026;Blambangan Umpu;18.08.01.1005
12;Lembasung;1807040027;Lembasung;18.08.01.2006
13;Umpu Bakti;1807040028;Umpu Bhakti;18.08.01.2012
14;Umpu Kencana;1807040029;Umpu Kencana;18.08.01.2018
15;Karang Umpu;1807040030;Karang Umpu;18.08.01.2017
16;Gunung Sangkaran;1807040031;Gunung Sangkaran;18.08.01.2009
17;Sangkaran Bhakti;1807040032;Sangkaran Bhakti;18.08.01.2013
18;Bumi Baru;1807040033;Bumi Baru;18.08.01.2014
19;Tanjung Sari;1807040034;Tanjung Sari;18.08.01.2015
20;Tanjung Raja Giham;1807040035;Tanjung Raja Giham;18.08.01.2010
21;Segara Midar;1807040046;Segara Mider;18.08.01.2011
22;Tanjung Raja Sakti;1807040047;Tanjung Raja Sakti;18.08.01.2022
23;Negeri Bumi Putra;1807040048;Negeri Bumi Putra;18.08.01.2023
24;Panca Negeri;1807040049;Panca Negeri;18.08.01.2024
25;Gedung Riang;1807040050;Gedung Riang;18.08.01.2025
26;Ojolali;1807040051;Ojo Lali;18.08.01.2026
