No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Menganti;3305140001;Menganti;33.05.14.2001
2;Trikarso;3305140002;Trikarso;33.05.14.2002
3;Sidoharjo;3305140003;Sidoarjo;33.05.14.2003
4;Giwangretno;3305140004;Giwangretno;33.05.14.2004
5;Jabres;3305140005;Jabres;33.05.14.2005
6;Sruweng;3305140006;Sruweng;33.05.14.2006
7;Karanggedang;3305140007;Karanggedang;33.05.14.2007
8;Purwodeso;3305140008;Purwodeso;33.05.14.2008
9;Klepusanggar;3305140009;Klepusanggar;33.05.14.2009
10;Tanggeran;3305140010;Tanggeran;33.05.14.2010
11;Karangsari;3305140011;Karangsari;33.05.14.2011
12;Karangpule;3305140012;Karangpule;33.05.14.2012
13;Pakuran;3305140013;Pakuran;33.05.14.2013
14;Pengempon;3305140014;Pengempon;33.05.14.2014
15;Kejawang;3305140015;Kejawang;33.05.14.2015
16;Karangjambu;3305140016;Karangjambu;33.05.14.2016
17;Sidoagung;3305140017;Sidoagung;33.05.14.2017
18;Penusupan;3305140018;Penusupan;33.05.14.2018
19;Donosari;3305140019;Donosari;33.05.14.2019
20;Pandansari;3305140020;Pandansari;33.05.14.2020
21;Condongcampur;3305140021;Condongcampur;33.05.14.2021
