No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Bukit Bestari;2172010;Bukit Bestari;21.72.04
2;Tanjungpinang Timur;2172020;Tanjung Pinang Timur;21.72.02
3;Tanjungpinang Kota;2172030;Tanjung Pinang Kota;21.72.03
4;Tanjungpinang Barat;2172040;Tanjung Pinang Barat;21.72.01
