No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Aek Godang;1220090001;Aek Godang;12.20.09.2001
2;Aek Nauli;1220090002;Aek Nauli;12.20.09.2002
3;Sampuran Simarloting;1220090003;Sampuran Simarloting;12.20.09.2003
4;Pangirkiran;1220090004;Pangirkiran;12.20.09.2004
5;Pintu Bosi;1220090005;Pintu Bosi;12.20.09.2007
6;Simaninggir Pb;1220090006;Simaninggir;12.20.09.2005
7;Sidong-dong;1220090007;Sidong-dong;12.20.09.2008
8;Sitabar;1220090008;Sitabar;12.20.09.2009
9;Parmeraan;1220090009;Parmeraan;12.20.09.2010
10;Sukadame;1220090010;Suka Dame;12.20.09.2006
