No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tajau Pecah;6301070001;Tajau Pecah;63.01.09.2014
2;Jilatan;6301070002;Jilatan;63.01.09.2004
3;Jilatan Alur;6301070003;Jilatan Alur;63.01.09.2012
4;Ambawang;6301070004;Ambawang;63.01.09.2006
5;Durian Bungkuk;6301070005;Durian Bungkuk;63.01.09.2005
6;Tajau Mulya;6301070006;Tajau Mulya;63.01.09.2003
7;Gunung Mas;6301070007;Gunung Mas;63.01.09.2002
8;Batu Ampar;6301070008;Batu Ampar;63.01.09.2001
9;Damar Lima;6301070009;Damar Lima;63.01.09.2013
10;Damit;6301070010;Damit;63.01.09.2007
11;Damit Hulu;6301070011;Damit Hulu;63.01.09.2011
12;Pantai Linuh;6301070012;Pantai Linuh;63.01.09.2010
13;Bluru;6301070013;Bluru;63.01.09.2009
14;Gunung Melati;6301070014;Gunung Melati;63.01.09.2008
