No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sinampang;1210070001;Sinampang;12.11.04.2001
2;Sihorbo;1210070002;Sihorbo;12.11.04.2002
3;Soban;1210070003;Soban;12.11.04.2003
4;Adian Nangka;1210070004;Adian Nangka;12.11.04.2004
5;Buntu Raja;1210070005;Bunturaja;12.11.04.2005
6;Gomit;1210070006;Gomit;12.11.04.2011
7;Jumantuang;1210070007;Jumantuang;12.11.04.2010
8;Jumasiulok;1210070008;Juma Siulok;12.11.04.2006
9;Jumateguh;1210070009;Juma Teguh;12.11.04.2007
10;Sosorlontung;1210070010;Sosor Lontung;12.11.04.2008
11;Huta Imbaru;1210070011;Huta Imbaru;12.11.04.2009
12;Maju;1210070012;Maju;12.11.04.2013
13;Adian Gupa;1210070013;Adian Gupa;12.11.04.2012
