No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sungai Guntung Tengah;1402060001;Sungai Guntung Tengah;14.02.01.2001
2;Sungai Guntung Hilir;1402060002;Sungai Guntung Hilir;14.02.01.2002
3;Kuantan Babu;1402060003;Kuantan Baru;14.02.01.2003
4;Kampung Dagang;1402060004;Kampung Dagang;14.02.01.1004
5;Kampung Pulau;1402060005;Kampung Pulau;14.02.01.2005
6;Kampung Besar Kota;1402060006;Kampung Besar Kota;14.02.01.1007
7;Pasar Kota;1402060007;Pasar Kota;14.02.01.1006
8;Sekip Hulu;1402060008;Sekip Hulu;14.02.01.1008
9;Sekip Hilir;1402060009;Sekip Hilir;14.02.01.1018
10;Kampung Besar Seberang;1402060010;Kmp Besar Seberang;14.02.01.1011
11;Rantau Mapesai;1402060011;Rantau Mapesai;14.02.01.2012
12;Pasir Kemilu;1402060012;Pasir Kemilu;14.02.01.2010
13;Sungai Beringin;1402060013;Sungai Beringin;14.02.01.2009
14;Pulau Gajah;1402060014;Pulau Gajah;14.02.01.2013
15;Sungai Raya;1402060015;Sungai Raya;14.02.01.2014
16;Rawa Bangun;1402060016;Rawa Bangun;14.02.01.2023
