No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasir Jaya;1407041004;Pasir Jaya;14.06.08.2005
2;Pasir Utama;1407041005;Pasir Utama;14.06.08.2004
3;Rambah Hilir;1407041006;Rambah Hilir;14.06.08.2001
4;Rambah Muda;1407041007;Rambah Muda;14.06.08.2006
5;Sungai Sitolang;1407041008;Sungai Sitolang;14.06.08.2007
6;Lubuk Krapat;1407041009;Lubuk Kerapat;14.06.08.2008
7;Rambah Hilir Tengah;1407041010;Rambah Hilir Tengah;14.06.08.2002
8;Rambah Hilir Timur;1407041011;Rambah Hilir Timur;14.06.08.2003
9;Rambah;1407041012;Rambah;14.06.08.2009
10;Serombau Indah;1407041013;Serambau Indah;14.06.08.2010
11;Sungai Dua Indah;1407041014;Sungai Dua Indah;14.06.08.2011
12;Muara Musu;1407041015;Muara Musu;14.06.08.2012
13;Sejati;1407041016;Sejati;14.06.08.2013
