No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dolok Maraja;1209140001;Dolok Maraja;12.08.28.2002
2;Sinaksak;1209140002;Sinaksak;12.08.28.1009
3;Batu Silangit;1209140003;Batu Silangit;12.08.28.2001
4;Dolok Ulu;1209140004;Dolok Ulu;12.08.28.2003
5;Nagur Usang;1209140005;Nagur Usang;12.08.28.2004
6;Naga Dolok;1209140006;Naga Dolok;12.08.28.2006
7;Dolok Kahean;1209140007;Dolok Kahean;12.08.28.2005
8;Purbasari;1209140008;Purbasari;12.08.28.2007
9;Pematang Dolok Kahean;1209140009;Pematang Dolok Kahean;12.08.28.2008
10;Negeri Bayu Muslimin;1209140010;Negri Bayu Muslimin;12.08.28.2010
11;Dolok Simbolon;1209140011;Dolok Simbolon;12.08.28.2011
