No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pahayu Jaya;1801054001;Pahayu Jaya;18.04.20.2001
2;Basungan;1801054002;Basungan;18.04.20.2002
3;Mekar Sari;1801054003;Mekar Sari;18.04.20.2003
4;Sidomulyo;1801054004;Sidomulyo;18.04.20.2004
5;Sidodadi;1801054005;Sidodadi;18.04.20.2005
6;Marga Jaya;1801054006;Marga Jaya;18.04.20.2006
7;Suka Jaya;1801054007;Suka Jaya;18.04.20.2007
8;Batu Api;1801054008;Batu Api;18.04.20.2008
9;Pagar Dewa;1801054009;Pagar Dewa;18.04.20.2009
10;Suka Mulya;1801054010;Suka Mulya;18.04.20.2010
