No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kelapa Bajohom;1218021001;Kelapa Bajohom;12.18.12.2015
2;Kuala Bali;1218021002;Kuala Bali;12.18.12.2011
3;Karang Tengah;1218021003;Karang Tengah;12.18.12.2014
4;Tanjung Harap;1218021004;Tanjung Harap;12.18.12.2010
5;Manggis;1218021005;Manggis;12.18.12.2018
6;Serbajadi;1218021006;Serba Jadi;12.18.12.2032
7;Bah Sidua Dua;1218021007;Bah Sidua-dua;12.18.12.2038
8;Tambak Cekur;1218021008;Tambak Cekur;12.18.12.2033
9;Pulau Tagor;1218021009;Pulau Tagor;12.18.12.2021
10;Pulau Gambar;1218021010;Pulau Gambar;12.18.12.2020
