No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Onozitoli Dulu;1201130020;Onozitolidulu;12.04.05.2033
2;Sinarikhi;1201130021;Sinarikhi;12.04.05.2022
3;Ombolata Saloo;1201130022;Ombolata Salo'o;12.04.05.2023
4;Sisobalauru;1201130023;Sisobalauru;12.04.05.2024
5;Tuhegafoa Ii;1201130024;Tuhegafoa Ii;12.04.05.2025
6;Ononamolo I Botomuzoi;1201130025;Ononamolo I Bot;12.04.05.2001
7;Fadoro Lauru;1201130026;Fadoro Lauru;12.04.05.2027
8;D I M A;1201130027;Dima;12.04.05.2021
9;Mazingo Tanoseo;1201130028;Mazingo Tanose'o;12.04.05.2034
10;Sisobahili I Tanoseo;1201130029;Sisobahili I Tanoseo;12.04.05.2032
11;Hiligodu Tanoseo;1201130030;Hiligodu Tanoseo;12.04.05.2031
12;Hiliduho;1201130031;Hiliduho;12.04.05.2030
13;Lasara Tanoseo;1201130032;Lasara Tanose'o;12.04.05.2028
14;Onowaembo Hiligara;1201130033;Onowaembo Hiligara;12.04.05.2040
15;Silimabanua;1201130034;Silimabanua;12.04.05.2041
16;Ombolata Sarahili;1201130035;Ombolata Sisarahili;12.04.05.2042
