No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Molores;7212040001;Molores;72.12.02.2009
2;Keuno;7212040002;Keuno;72.12.02.2010
3;Mohoni;7212040003;Mohoni;72.12.02.2006
4;Peboa;7212040004;Peboa;72.12.02.2012
5;Masara;7212040005;---;---
6;Molino;7212040006;Molino;72.12.02.2005
7;Polewali;7212040007;---;---
8;Towara Pantai;7212040008;Towara Pantai;72.12.02.2011
9;Towara;7212040009;Towara;72.12.02.2004
10;Bungintimbe;7212040010;Bungintimbe;72.12.02.2003
11;Tompira;7212040011;Tompira;72.12.02.2002
12;Bunta;7212040012;Bunta;72.12.02.2001
