No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tete Goenaai;1201060015;Tetegeona'ai;12.04.10.2006
2;Laowo Hilimbaruzo;1201060016;Laowo Hilimbaruzo;12.04.10.2007
3;Hililawae;1201060017;Hililawae;12.04.10.2008
4;Tuhewaebu;1201060018;Tuhewaebu;12.04.10.2009
5;Sisobahili Iraonohura;1201060023;Sisobahili Iraono Hura;12.04.10.2014
6;Hilimoasio;1201060024;Hilimoasio;12.04.10.2005
7;Oladano;1201060025;Oladano;12.04.10.2016
8;Ahedano;1201060026;Ahedano;12.04.10.2017
9;Hilinaa Tafuo;1201060027;Hilina'a Tafuo;12.04.10.2018
10;Hilionozega;1201060028;Hiliono Zega;12.04.10.2019
11;Mondrali;1201060029;Mondrali;12.04.10.2020
12;Awoni Lauso;1201060036;Awoni Lauso;12.04.10.2026
13;Bobozioli Loloanaa;1201060037;Bobozioli Loloana'a;12.04.10.2027
14;Tetehosi;1201060038;Tetehosi;12.04.10.2022
15;Saiwahili Hiliadulo;1201060039;Saiwahili Hili'adulo;12.04.10.2023
16;Maliwaa;1201060040;Maliwa'a;12.04.10.2024
17;Biouti;1201060041;Biouti;12.04.10.2025
18;Bozihona;1201060042;Bozihona;12.04.10.2015
19;Hilimoasio Dua;1201060043;Hilimoasio Dua;12.04.10.2036
20;Hiliadulo;1201060044;Hili'adulo;12.04.10.2035
21;Orahili Zuzundrao;1201060045;Orahili Zuzundrao;12.04.10.2032
22;Tiga Serangkai Maliwaa;1201060046;Tiga Serangkai Maliwa'a;12.04.10.2033
23;Hiligogowaya Maliwaa;1201060047;Hiligogowaya Maliwa'a;12.04.10.2034
24;Laira;1201060048;Laira;12.04.10.2029
25;Otalua;1201060049;Otalua;12.04.10.2030
26;Baruzo;1201060050;Baruzo;12.04.10.2031
27;Sandruta;1201060051;Sandruta;12.04.10.2028
28;Biouti Timur;1201060052;Biouti Timur;12.04.10.2037
