No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Karya Baru;6106030009;Karya Baru;61.04.02.2008
2;Runjai Jaya;6106030016;Runjai Jaya;61.04.02.2004
3;Suka Karya;6106030017;Suka Karya;61.04.02.2001
4;Belaban;6106030018;Belaban;61.04.02.2003
5;Randai;6106030019;Randai;61.04.02.2002
6;Riam Batu Gading;6106030020;Riam Batu Gading;61.04.02.2020
7;Batu Payung Dua;6106030021;Batu Payung Dua;61.04.02.2021
8;Bantan Sari;6106030022;Bantan Sari;61.04.02.2022
9;Pelanjau Jaya;6106030023;Pelanjau Jaya;61.04.02.2023
10;Rangkung;6106030024;Rangkung;61.04.02.2024
