No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuala Sebatu;1403080001;Kuala Sebatu;14.04.11.2006
2;Sungai Raya;1403080002;Sungairaya;14.04.11.2005
3;Sungai Junjangan;1403080003;Sungaijunjangan;14.04.11.2004
4;Sungai Luar;1403080004;Sungailuar;14.04.11.2002
5;Sungai Dusun;1403080005;Sungaidusun;14.04.11.2003
6;Sungai Piring;1403080006;Sungaipiring;14.04.11.1001
7;Tanjung Siantar;1403080007;Tanjungsiantar;14.04.11.2007
8;Sungai Rawa;1403080008;Sungairawa;14.04.11.2008
9;Sialang Jaya;1403080009;Sialang Jaya;14.04.11.2009
10;Gemilang Jaya;1403080010;Gemilang Jaya;14.04.11.2010
11;Tasik Raya;1403080011;Tasik Raya;14.04.11.2011
12;Pasir Emas;1403080012;Pasir Emas;14.04.11.2012
13;Simpang Jaya;1403080013;Simpang Jaya;14.04.11.2013
