No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dlimas;3325081001;Dlimas;33.25.15.2005
2;Luwung;3325081002;Luwung;33.25.15.2006
3;Banyuputih;3325081003;Banyuputih;33.25.15.2001
4;Kalibalik;3325081004;Kalibalik;33.25.15.2002
5;Kalangsono;3325081005;Kalangsono;33.25.15.2012
6;Bulu;3325081006;Bulu;33.25.15.2011
7;Banaran;3325081007;Banaran;33.25.15.2009
8;Timbang;3325081008;Timbang;33.25.15.2010
9;Penundan;3325081009;Penundan;33.25.15.2008
10;Sembung;3325081010;Sembung;33.25.15.2003
11;Kedawung;3325081011;Kedawung;33.25.15.2004
