No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cening;3324050001;Cening;33.24.05.2001
2;Sukodadi;3324050002;Sukodadi;33.24.05.2002
3;Kaliputih;3324050003;Kaliputih;33.24.05.2003
4;Getas;3324050004;Getas;33.24.05.2004
5;Banyuringin;3324050005;Banyuringin;33.24.05.2005
6;Kedungsari;3324050006;Kedungsari;33.24.05.2006
7;Ngareanak;3324050007;Ngareanak;33.24.05.2007
8;Singorojo;3324050008;Singorojo;33.24.05.2008
9;Cacaban;3324050009;Cacaban;33.24.05.2009
10;Kalirejo;3324050010;Kalirejo;33.24.05.2010
11;Merbuh;3324050011;Merbuh;33.24.05.2011
12;Trayu;3324050012;Trayu;33.24.05.2012
13;Kertosari;3324050013;Kertosari;33.24.05.2013
