No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bepara;6302200005;Bepara;63.02.13.2002
2;Bakau;6302200006;Bakau;63.02.13.2006
3;Kalian;6302200007;Kalian;63.02.13.2011
4;Binturung;6302200008;Binturung;63.02.13.2007
5;Harapan Baru;6302200009;Harapan Baru;63.02.13.2008
6;Tamiang;6302200010;Tamiang;63.02.13.2010
7;Lintang Jaya;6302200011;Lintang Jaya;63.02.13.2015
8;Mulyo Harjo;6302200012;Mulyoharjo;63.02.13.2012
9;Wonorejo;6302200013;Wonorejo;63.02.13.2014
10;Pamukan Indah;6302200014;Pamukan Indah;63.02.13.2013
11;Balaimea;6302200015;Balaimea;63.02.13.2009
12;Betung;6302200016;Betung;63.02.13.2004
13;Sekayu Baru;6302200017;Sekayu Baru;63.02.13.2005
