No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Krueng Simpo;1110050001;Krueng Simpo;11.11.09.2020
2;Teupin Mane;1110050002;Teupin Mane;11.11.09.2018
3;Beunyot;1110050003;Beunyot;11.11.09.2016
4;Pante Baro;1110050004;Pante Baro;11.11.09.2015
5;Mane Meujingki;1110050005;Mane Meujingki;11.11.09.2012
6;Abeuk Budi;1110050006;Abeuk Budi;11.11.09.2013
7;Blang Keutumba;1110050007;Blang Ketumba;11.11.09.2014
8;Seuneubok Peuraden;1110050008;Seuneubok Peureraden;11.11.09.2009
9;Paya Cut;1110050009;Paya Cut;11.11.09.2017
10;Alue Unoe;1110050010;Alue Unoe;11.11.09.2007
11;Batee Raya;1110050011;Batee Raya;11.11.09.2008
12;Juli Mee Teungoh;1110050012;Juli Mee Teungoh;11.11.09.2010
13;Seuneubok Gunci;1110050013;Seuneubok Gunci;11.11.09.2011
14;Geulumpang Meujim Jim;1110050014;Glumpang Meu Jim Jim;11.11.09.2006
15;Juli Tambo Tanjong;1110050016;Juli Tambo Tanjong;11.11.09.2003
16;Juli Seutuy;1110050017;Juli Seutuy;11.11.09.2002
17;Juli Cot Mesjid;1110050018;Juli Cot Mesjid;11.11.09.2001
18;Suka Tani;1110050019;Suka Tani;11.11.09.2021
19;Juli Keude Dua;1110050020;Juli Keude Dua;11.11.09.2004
20;Simpang Jaya;1110050021;Simpang Jaya;11.11.09.2019
21;Alue Rambong;1110050022;Alue Rambong;11.11.09.2025
22;Buket Mulia;1110050023;Bukit Mulia;11.11.09.2023
23;Juli Meunasah Teungoh;1110050024;Juli Meunasah Teungoh;11.11.09.2026
24;Juli Tgk Dilampoh;1110050025;Juli Tgk Dilampoh;11.11.09.2005
25;Juli Seupeng;1110050026;Juli Seupeng;11.11.09.2022
26;Juli Meunasah Tambo;1110050027;Juli Meunasah Tambo;11.11.09.2024
27;Paseh;1110050028;Paseh;11.11.09.2028
28;Juli Paya Ru;1110050029;Juli Payaru;11.11.09.2027
29;Juli Cot Meurak;1110050030;Juli Cot Meurak;11.11.09.2029
30;Ranto Panyang;1110050031;Ranto Panyang;11.11.09.2032
31;Seuneubok Dalam;1110050032;Seuneubok Dalam;11.11.09.2034
32;Balee Panah;1110050033;Bale Panah;11.11.09.2031
33;Simpang Mulia;1110050034;Simpang Mulia;11.11.09.2033
34;Juli Meunasah Jok;1110050035;Juli Meunasah Jok;11.11.09.2035
35;Juli Uruk Anoe;1110050036;Juli Uruek Anoe;11.11.09.2036
36;Pante Peusangan;1110050037;Pante Peusangan;11.11.09.2030
