No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kasingoli;7212010001;Kasingoli;72.12.05.2011
2;Lee;7212010002;Lee;72.12.05.2009
3;Saemba;7212010003;Saemba;72.12.05.2010
4;Saemba Walati;7212010004;Saemba Walati;72.12.05.2013
5;Tomui Karya;7212010005;Tomui Karya;72.12.05.2012
6;Tomata;7212010006;Tomata;72.12.05.2001
7;Pambarea;7212010007;Pambarea;72.12.05.2014
8;Londi;7212010008;Londi;72.12.05.2002
9;Gontara;7212010009;Gontara;72.12.05.2008
10;Taende;7212010010;Taende;72.12.05.2003
11;Ensa;7212010011;Ensa;72.12.05.2004
12;Lanumor;7212010012;Lanumor;72.12.05.2007
13;Peonea;7212010013;Peonea;72.12.05.2006
14;Kolaka;7212010014;Kolaka;72.12.05.2005
