No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tumpiling;7602040001;Tumpiling;76.04.03.2011
2;Nepo;7602040003;Nepo;76.04.03.2007
3;Kebunsari;7602040004;Kebunsari;76.04.03.2005
4;Arjosari;7602040005;Arjo Sari;76.04.03.2013
5;Bumiayu;7602040006;Bumiayu;76.04.03.2004
6;Bumi Mulyo;7602040007;Bumimulyo;76.04.03.2010
7;Sidorejo;7602040008;Sidorejo;76.04.03.2002
8;Sidodadi;7602040009;Sidodadi;76.04.03.1001
9;Campurjo;7602040010;Campurjo;76.04.03.2009
10;Sumberjo;7602040014;Sumberejo;76.04.03.2003
11;Sugih Waras;7602040015;Sugihwaras;76.04.03.2008
12;Banua Baru;7602040016;Banua Baru;76.04.03.2006
13;Bakka-bakka;7602040021;Bakka-bakka;76.04.03.2012
14;Galeso;7602040022;Galeson;76.04.03.2014
