No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dara Itam I;6103031001;Dara Itam I;61.08.11.2013
2;Balai Peluntan;6103031002;Balai Peluntan;61.08.11.2012
3;Angan Tembawang;6103031003;Angan Tembawang;61.08.11.2011
4;Kayu Ara;6103031004;Kayu Ara;61.08.11.2009
5;Pawis Hilir;6103031005;Pawis Hilir;61.08.11.2010
6;Tubang Raeng;6103031006;Tubang Raeng;61.08.11.2008
7;Jelimpo;6103031007;Jelimpo;61.08.11.2007
8;Mandor Kiru;6103031008;Mandor Kiru;61.08.11.2006
9;Nyiin;6103031009;Nyi'in;61.08.11.2003
10;Papung;6103031010;Papung;61.08.11.2004
11;Sekais;6103031011;Sekais;61.08.11.2005
12;Temahar;6103031012;Temahar;61.08.11.2001
13;Kersik Belantian;6103031013;Kersik Belantian;61.08.11.2002
