No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kuto;3313160001;Kuto;33.13.16.2001
2;Tamansari;3313160002;Tamansari;33.13.16.2002
3;Ganten;3313160003;Ganten;33.13.16.2003
4;Gempolan;3313160004;Gempolan;33.13.16.2004
5;Plosorejo;3313160005;Plosorejo;33.13.16.2005
6;Karangrejo;3313160006;Karangrejo;33.13.16.2006
7;Kwadungan;3313160007;Kwadungan;33.13.16.2007
8;Botok;3313160008;Botok;33.13.16.2008
9;Sumberejo;3313160009;Sumberejo;33.13.16.2009
10;Tawangsari;3313160010;Tawangsari;33.13.16.2010
