No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Hapalah;6309010001;Hapalah;63.09.01.2001
2;Batang Banyu;6309010003;Batang Banyu;63.09.01.2010
3;Sungai Durian;6309010004;Sungai Durian;63.09.01.2003
4;Pematang;6309010006;Pematang;63.09.01.2004
5;Hariang;6309010008;Hariang;63.09.01.2005
6;Bungin;6309010010;Bungin;63.09.01.2012
7;Bangkiling;6309010011;Bangkiling;63.09.01.2002
8;Bangkiling Raya;6309010012;Bakiling Raya;63.09.01.2013
9;Banua Lawas;6309010016;Banua Lawas;63.09.01.2006
10;Habau;6309010021;Habau;63.09.01.2007
11;Banua Rantau;6309010022;Banua Rantau;63.09.01.2008
12;Habau Hulu;6309010024;Habau Hulu;63.09.01.2011
13;Purai;6309010025;Purai;63.09.01.2009
14;Talan;6309010026;Talan;63.09.01.2014
15;Sungai Anyar;6309010027;Sungai Anyar;63.09.01.2015
