No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kandangan;3525080001;Kandangan;35.25.05.2002
2;Tumapel;3525080002;Tumapel;35.25.05.2004
3;Panjunan;3525080003;Panjunan;35.25.05.2001
4;Tambakrejo;3525080004;Tambakrejo;35.25.05.2005
5;Setrohadi;3525080005;Setrohadi;35.25.05.2008
6;Sumengko;3525080006;Sumengko;35.25.05.2010
7;Gredek;3525080007;Gredek;35.25.05.2015
8;Sumari;3525080008;Sumari;35.25.05.2017
9;Tirem;3525080009;Tirem;35.25.05.2022
10;Ambeng Ambeng Watangrejo;3525080010;Ambeng - Ambeng Watangrejo;35.25.05.2023
11;Tebaloan;3525080011;Tebaloan;35.25.05.2021
12;Samirplapan;3525080012;Samirplapan;35.25.05.2018
13;Duduksampeyan;3525080013;Duduksampeyan;35.25.05.2014
14;Petisbenem;3525080014;Petisbenem;35.25.05.2013
15;Palebon;3525080015;Palebon;35.25.05.2007
16;Glanggang;3525080016;Glanggang;35.25.05.2006
17;Pandanan;3525080017;Pandanan;35.25.05.2003
18;Bendungan;3525080018;Bendungan;35.25.05.2009
19;Wadak Lor;3525080019;Wadak Lor;35.25.05.2011
20;Wadak Kidul;3525080020;Wadak Kidul;35.25.05.2012
21;Kawistowindu;3525080021;Kawistowindu;35.25.05.2019
22;Kemudi;3525080022;Kemudi;35.25.05.2020
23;Kramat;3525080023;Kramat;35.25.05.2016
