No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sebuduh;6105180001;Sebuduh;61.03.08.2009
2;Kelompu;6105180002;Kelompu;61.03.08.2010
3;Tanap;6105180003;Tanap;61.03.08.2008
4;Mobui;6105180004;Mobui;61.03.08.2007
5;Sejuah;6105180005;Sejuah;61.03.08.2006
6;Tanjung Merpati;6105180006;Tanjung Merpati;61.03.08.2005
7;Sebongkuh;6105180007;Sebongkuh;61.03.08.2003
8;Kuala Dua;6105180008;Kuala Dua;61.03.08.2004
9;Tunggal Bhakti;6105180009;Tunggal Bhakti;61.03.08.2011
10;Semayang;6105180010;Semayang;61.03.08.2002
11;Tanjung Bunga;6105180011;Tanjung Bunga;61.03.08.2001
