No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Koto Majidin Mudik;1501070022;Koto Majidin Mudik;15.01.05.2029
2;Koto Majidin Hilir;1501070027;Koto Majidin Hilir;15.01.05.2015
3;Air Tenang;1501070028;Air Tenang;15.01.05.2022
4;Koto Baru Semurup;1501070029;Baru Semurup;15.01.05.2002
5;Koto Diair;1501070030;Koto Di Air;15.01.05.2012
6;Pasar Semurup;1501070031;Pasar Semurup;15.01.05.2013
7;Muara Semerah;1501070033;Muara Semerah;15.01.05.2024
8;Balai;1501070034;Balai;15.01.05.2014
9;Koto Dua Lama;1501070039;Koto Dua Lama;15.01.05.2004
10;Pendung Hilir;1501070040;Pendung Hilir;15.01.05.2016
11;Pendung Mudik;1501070041;Pendung Mudik;15.01.05.2018
12;Sawahan Koto Majidin;1501070050;Sawahan Koto Majidin;15.01.05.2036
13;Muara Semerah Mudik;1501070051;Muara Semerah Mudik;15.01.05.2035
14;Pendung Tengah;1501070052;Pendung Tengah;15.01.05.2039
15;Koto Majidin Di Air;1501070053;Koto Majidin Di Air;15.01.05.2038
16;Sawahan Jaya;1501070054;Sawahan Jaya;15.01.05.2037
