No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Belatungan;5102080001;Belatungan;51.02.10.2011
2;Kebon Padangan;5102080002;Kebon Padangan;51.02.10.2004
3;Belimbing;5102080003;Belimbing;51.02.10.2001
4;Sanda;5102080004;Sanda;51.02.10.2002
5;Batungsel;5102080005;Batungsel;51.02.10.2003
6;Pujungan;5102080006;Pujungan;51.02.10.2006
7;Pajahan;5102080007;Pajahan;51.02.10.2012
8;Munduk Temu;5102080008;Munduk Temu;51.02.10.2005
9;Pupuan;5102080009;Pupuan;51.02.10.2007
10;Bantiran;5102080010;Bantiran;51.02.10.2008
11;Padangan;5102080011;Padangan;51.02.10.2009
12;Jelijih Punggang;5102080012;Jelijih Punggung;51.02.10.2010
13;Karya Sari;5102080013;Karyasari;51.02.10.2013
14;Sai;5102080014;Sai;51.02.10.2014
