No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Gunung Gare;1608090001;Gunung Gare;16.09.04.2011
2;Tanjung Beringin;1608090009;Tanjung Beringin;16.09.04.2022
3;Simpang Lubuk Dalam;1608090010;Simpang Lubuk Dalam;16.09.04.2040
4;Ulak Agung Ulu;1608090011;Ulak Agung Ulu;16.09.04.2018
5;Bandar Alam Baru;1608090012;Bandar Alam Baru;16.09.04.2007
6;Ulak Agung Ilir;1608090013;Ulak Agung Ilir;16.09.04.2009
7;Alundua;1608090014;Alun Dua;16.09.04.2006
8;Penyandingan;1608090015;Penyandingan;16.09.04.2005
9;Dusun Tengah;1608090016;Dusun Tengah;16.09.04.2008
10;Penantian;1608090017;Panantian;16.09.04.2028
11;Sukaraja;1608090021;Sukaraja;16.09.04.2029
12;Muaradua Kisam;1608090022;Muaradua Kisam;16.09.04.2019
13;Pagar Dewa;1608090023;Pagar Dewa;16.09.04.2021
14;Sukananti;1608090024;Sukananti;16.09.04.2020
15;Tanjung Tebat;1608090037;Tanjung Tebat;16.09.04.2003
16;Lawang Agung;1608090038;Lawang Agung;16.09.04.2001
17;Bayur Tengah;1608090039;Bayur Tengah;16.09.04.2002
18;Sugihan;1608090040;Sugihan;16.09.04.2004
