No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sindangkarya;3215140001;Sindangkarya;32.15.07.2012
2;Sindangmukti;3215140002;Sindangmukti;32.15.07.2009
3;Sindangmulya;3215140003;Sindangmulya;32.15.07.2008
4;Mulyajaya;3215140004;Mulyajaya;32.15.07.2002
5;Kutakarya;3215140005;Kutakarya;32.15.07.2003
6;Kutagandok;3215140006;Kutagandok;32.15.07.2004
7;Waluya;3215140007;Waluya;32.15.07.2001
8;Sampalan;3215140008;Sampalan;32.15.07.2007
9;Sindangsari;3215140009;Sindangsari;32.15.07.2011
10;Kutaraja;3215140010;Kutaraja;32.15.07.2010
11;Kutamukti;3215140011;Kutamukti;32.15.07.2005
12;Kutajaya;3215140012;Kutajaya;32.15.07.2006
