No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Buket Jeurat Manyang;1111080024;Buket Jrat Manyang;11.08.14.2020
2;Matang Raya;1111080025;Matang Raya;11.08.14.2029
3;Matang Seuke Pulot;1111080026;Matang Seuke Pulot;11.08.14.2026
4;Lueng Tuha;1111080027;Lueng Tuha;11.08.14.2028
5;Pucok Alue;1111080028;Pucok Alue;11.08.14.2022
6;Matang Serdang;1111080029;Matang Serdang;11.08.14.2023
7;Matang Teungoh T;1111080030;Matang Teungoh-teungoh;11.08.14.2013
8;Buket Padang;1111080031;Buket Padang;11.08.14.2025
9;Lhok Beuringen;1111080032;Lhok Beuringen;11.08.14.2027
10;Lhok Merbo;1111080033;Lhok Merbo;11.08.14.2015
11;Buket Alue Puteh;1111080034;Bukit Alue Puteh;11.08.14.2019
12;Lhok Reudeup;1111080035;Lhok Reudeup;11.08.14.2014
13;Matang Maneh;1111080036;Matang Maneh;11.08.14.2021
14;Alue Ie Mirah;1111080037;Alue Ie Mirah;11.08.14.2017
15;Tanjung Punti;1111080038;Tanjong Punti;11.08.14.2018
16;Tanjung Ara;1111080039;Tanjong Ara;11.08.14.2016
17;Matang Santot;1111080040;Matang Santot;11.08.14.2024
18;Ulee Gle;1111080041;Ulee Glee;11.08.14.2047
19;Buket Batee Badan;1111080042;Buket Batee Badan;11.08.14.2046
20;Biram Cut;1111080043;Biram Cut;11.08.14.2045
21;Biram Rayeuk;1111080044;Biram Rayeuk;11.08.14.2042
22;Cot Biek;1111080045;Cot Biek;11.08.14.2043
23;Matang Arongan;1111080046;Matang Arongan;11.08.14.2044
24;Lhok Bintang Hu;1111080047;Lhok Bintang Hu;11.08.14.2041
25;Biara Barat;1111080048;Biara Barat;11.08.14.2036
26;Biara Timur;1111080049;Biara Timur;11.08.14.2037
27;Matang Drien;1111080050;Matang Drien;11.08.14.2038
28;Ceumpeudak;1111080051;Ceumpeudak;11.08.14.2039
29;Alue Papeun;1111080052;Alue Papeun;11.08.14.2040
30;Samakurok;1111080053;Samakurok;11.08.14.2035
31;Rawang Itik;1111080054;Rawang Itek;11.08.14.2034
32;Kota Panton Labu;1111080055;Kota Panton Labu;11.08.14.2033
33;Mns Panton Labu;1111080056;---;---
34;Tanjong Ceungai;1111080057;Tanjong Ceungai;11.08.14.2030
35;Teupin Bayu;1111080058;Teupin Bayu;11.08.14.2031
36;Teupin Gajah;1111080059;Teupin Gajah;11.08.14.2001
37;Tanjong Meunye;1111080060;Tanjong Meunye;11.08.14.2007
38;Matang Jurong;1111080061;Matang Jurong;11.08.14.2008
39;Tanjong Dalam Utara;1111080062;Tanjong Dalam Utara;11.08.14.2009
40;Tanjong Menuang;1111080063;Tanjong Menuang;11.08.14.2012
41;Seuneubok Pidie;1111080064;Seuneubok Pidie;11.08.14.2011
42;Meunasah Dayah;1111080065;Meunasah Dayah;11.08.14.2010
43;Meunasah Geudong;1111080066;Meunasah Geudong;11.08.14.2005
44;Meunasah Merbo;1111080067;Meunasah Merbo;11.08.14.2006
45;Seuneubok Dhou;1111080068;Seuneubok Doe;11.08.14.2004
46;Ranto Panyang;1111080069;Ranto Panyang;11.08.14.2003
47;Geulumpang Umpung Unou;1111080070;Geulumpang Umpung Unou;11.08.14.2002
