No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Seuseupan;3601112001;Seuseupan;36.01.29.2001
2;Karyasari;3601112002;Karyasari;36.01.29.2002
3;Pasirkadu;3601112003;Pasirkadu;36.01.29.2005
4;Perdana;3601112004;Perdana;36.01.29.2003
5;Sukaresmi;3601112005;Sukaresmi;36.01.29.2004
6;Kubangkampil;3601112006;Kubangkampil;36.01.29.2006
7;Sidamukti;3601112007;Sidamukti;36.01.29.2007
8;Cibungur;3601112008;Cibungur;36.01.29.2008
9;Weru;3601112009;Weru;36.01.29.2009
10;Cikuya;3601112010;Cikuya;36.01.29.2010
