No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Krueng Sikajang;1114080001;Krueng Sikajang;11.16.01.2006
2;Seuneubok Punti;1114080002;Seuneubok Punti;11.16.01.2007
3;Paya Ketenggar;1114080003;Paya Ketenggar;11.16.01.2009
4;Buket Panjang Ii;1114080004;Buket Panyang Dua;11.16.01.2003
5;Buket Paya;1114080005;Bukit Paya;11.16.01.2015
6;Bukit Panjang I;1114080006;Buket Panyang Sa;11.16.01.2002
7;Seuneubok Baru;1114080007;Seuneubok Baru;11.16.01.2004
8;Benteng Anyer;1114080008;Benteng Anyer;11.16.01.2018
9;Matang Ara Jawa;1114080009;Matang Ara Jawa;11.16.01.2026
10;Matang Ara Aceh;1114080010;Matang Ara Aceh;11.16.01.2011
11;Lhok Medang Ara;1114080011;Lhok Medang Ara;11.16.01.2022
12;Ie Bintah;1114080012;Ie Bintah;11.16.01.2012
13;Tualang Baru;1114080013;Tualang Baro;11.16.01.2021
14;Pahlawan;1114080014;Pahlawan;11.16.01.2010
15;Gaseh Sayang;1114080015;Kaseh Sayang;11.16.01.2023
16;Sampaimah;1114080016;Sampaimah;11.16.01.2005
17;Geulanggang Merak;1114080017;Geulanggang Merak;11.16.01.2014
18;Matang Cincin;1114080018;Matang Cincin;11.16.01.2025
19;Alue Ie Puteh;1114080019;Alue Ie Puteh;11.16.01.2030
20;Lueng Manyo;1114080020;Lueng Manyo;11.16.01.2020
21;Raja Tuha;1114080021;Raja Tuha;11.16.01.2028
22;Seuneubok Pidie;1114080022;Seuneubok Pidie;11.16.01.2024
23;Geudham;1114080023;Geudham;11.16.01.2013
24;Alue Sentang;1114080024;Alue Sentang;11.16.01.2031
25;Ujong Tanjong;1114080025;Ujung Tanjung;11.16.01.2029
26;Tanjung Neraca;1114080026;Tanjung Neraca;11.16.01.2019
27;Dagang Setia;1114080027;Dagang Setia;11.16.01.2016
28;Simpang Lhee;1114080028;Simpang Lhee;11.16.01.2001
29;Seuneubok Cantek;1114080029;Seuneubok Cantek;11.16.01.2032
30;Mesjid;1114080030;Mesjid;11.16.01.2008
31;Meunasah Paya;1114080031;Meunasah Paya;11.16.01.2017
32;Meurandeh;1114080032;Meurandeh;11.16.01.2027
33;Bandung Jaya;1114080033;Bandung Jaya;11.16.01.2035
34;Pandan Sari;1114080034;Pandan Sari;11.16.01.2036
35;Paya Baru;1114080035;Paya Baru;11.16.01.2034
36;Sapta Marga;1114080036;Sapta Marga;11.16.01.2033
