No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Alue Lim;1174010001;Alue Lim;11.73.03.2017
2;Blang Buloh;1174010002;Blang Buloh;11.73.03.2018
3;Mane Kareung;1174010003;Mane Kareung;11.73.03.2009
4;Asan Kareung;1174010004;Asan Kareung;11.73.03.2010
5;Rayeuk Kareung;1174010005;Rayeuk Kareung;11.73.03.2011
6;Kumbang Punteut;1174010006;Kumbang Punteuet;11.73.03.2013
7;Blang Punteut;1174010007;Blang Punteuet;11.73.03.2012
8;Ulee Blang Mane;1174010008;Ulee Blang Mane;11.73.03.2015
9;Keude Punteut;1174010009;Keude Punteuet;11.73.03.2016
10;Mesjid Punteut;1174010010;Mesjid Punteuet;11.73.03.2014
11;Tunong;1174010011;Tunong;11.73.03.2005
12;Baloy;1174010012;Baloi;11.73.03.2008
13;Teungoh;1174010013;Teungoh;11.73.03.2007
14;Blang Teue;1174010014;Blang Teue;11.73.03.2006
15;Jambo Timu;1174010015;Jambo Timu;11.73.03.2004
16;Mesjid Meuraksa;1174010016;---;---
17;Blang Cut;1174010017;Blang Cut;11.73.03.2002
18;Kuala Meuraksa;1174010018;---;---
19;Jeuleukat;1174010019;Jeulikat;11.73.03.2020
20;Blang Weu Panjou;1174010020;Blang Weu Panjoe;11.73.03.2019
21;Blang Weu Baroh;1174010021;Blang Weu Baroh;11.73.03.2021
22;Seuneubok;1174010022;Seuneubok;11.73.03.2022
