No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Guweri;9411041005;Gueri;91.07.33.2010
2;Dagai;9411041007;Dagai;91.07.33.2001
3;Mbomban;9411041014;Mbomban;91.07.33.2006
4;Yeihineri;9411041015;Yeihineri;91.07.33.2007
5;Mandaralani;9411041016;Mandara Lani;91.07.33.2008
6;Debite;9411041017;Debite;91.07.33.2009
7;Dagai 2;9411041019;Dagai;91.07.33.2001
8;Deide;9411041020;Deide;91.07.33.2003
9;Faride;9411041021;Farride;91.07.33.2004
10;Soi;9411041022;Soi;91.07.33.2005
