No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kota Napal;1806072001;Kota Napal;18.03.16.2002
2;Tanah Abang;1806072002;Tanah Abang;18.03.16.2003
3;Negara Tulang Bawang;1806072003;Negara Tulang Bawang;18.03.16.2001
4;Tulang Bawang Baru;1806072004;Tulang Bawang Baru;18.03.16.2009
5;Sukadana Ilir;1806072005;Sukadana Ilir;18.03.16.2005
6;Sukadana Udik;1806072006;Sukadana Udik;18.03.16.2004
7;Haduyang Ratu;1806072007;Haduyang Ratu;18.03.16.2006
8;Isorejo;1806072008;Iso Rejo;18.03.16.2007
9;Mulyo Rejo Ii;1806072009;Mulyo Rejo Ii;18.03.16.2008
10;Mulyo Rejo I;1806072010;Mulyo Rejo I;18.03.16.2010
11;Sukamaju;1806072011;Suka Maju;18.03.16.2011
