No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mariyai;9107171001;Mariyai;92.01.39.1002
2;Klaben;9107171002;Klaben;92.01.39.2005
3;Klamasen;9107171003;Klamasen;92.01.39.1004
4;Klamalu;9107171004;Klamalu;92.01.39.1001
5;Klasuluk;9107171005;Klasukuk;92.01.39.1003
6;Maklalut;9107171007;Mariyai;92.01.39.1002
7;Kasih;9107171008;Klamasen;92.01.39.1004
8;Jamaimo;9107171009;Klamalu;92.01.39.1001
9;Klaru;9107171010;Mariyai;92.01.39.1002
10;Klasan;9107171011;Mariyai;92.01.39.1002
11;Fafi;9107171012;Mariyai;92.01.39.1002
