No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Golo;9430024001;Golo;91.23.19.2002
2;Yiwili;9430024002;Yiwili;91.23.19.2001
3;Yugumabur;9430024004;Yugumobur;91.23.19.2004
4;Uniwani;9430024005;Uniwani;91.23.19.2006
5;Wiringgabut;9430024006;Wiringgambut;91.23.19.2007
6;Milidi;9430024007;Milidi;91.23.19.2005
7;Giruwi;9430024008;Giruwi;91.23.19.2010
8;Kiludo;9430024009;Kiludo;91.23.19.2009
9;Golomi;9430024010;Golomi;91.23.19.2003
10;Wuluwebur;9430024011;Wuluwebur;91.23.19.2008
