No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Panembahan;3209151001;Panembahan;32.09.36.2003
2;Trusmi Wetan;3209151002;Trusmi Wetan;32.09.36.2004
3;Trusmi Kulon;3209151003;Trusmi Kulon;32.09.36.2005
4;Sarabau;3209151004;Sarabau;32.09.36.2008
5;Gamel;3209151005;Gamel;32.09.36.2007
6;Wotgali;3209151006;Wotgali;32.09.36.2006
7;Kaliwulu;3209151007;Kaliwulu;32.09.36.2002
8;Tegalsari;3209151008;Tegalsari;32.09.36.2001
9;Cangkring;3209151009;Cankring;32.09.36.2009
10;Pangkalan;3209151010;Pangkalan;32.09.36.2010
