No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Dabe;9419021004;Dabe;91.10.14.2004
2;Nengke;9419021005;Nengke;91.10.14.2005
3;Takar I _ Vinyabor;9419021006;Finyabor;91.10.14.2006
4;Dabe Ii;9419021007;Dabe Dua;91.10.14.2015
5;Takar Ii _ Fito;9419021008;---;---
6;Nengke Ii _ Nengke Baru;9419021009;---;---
7;Artibe;9419021014;---;---
8;Burtin _ Assyaf;9419021017;---;---
9;Takar Iii _ Kwentor;9419021018;---;---
