No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sumber Waru;3528110001;Sumber Waru;35.28.10.2002
2;Bajur;3528110002;Bajur;35.28.10.2001
3;Ragang;3528110003;Ragang;35.28.10.2007
4;Tampojung Tenggina;3528110004;Tampojung Tenggina;35.28.10.2006
5;Tampojung Tengah;3528110005;Tampojung Tengah;35.28.10.2005
6;Tampojung Guwa;3528110006;Tampojung Guwa;35.28.10.2004
7;Tampojung Pregi;3528110007;Tampojung Pregih;35.28.10.2003
8;Sana Laok;3528110008;Sana Laok;35.28.10.2008
9;Waru Timur;3528110009;Waru Timur;35.28.10.2009
10;Waru Barat;3528110010;Waru Barat;35.28.10.2010
11;Tlontoares;3528110011;Tlonto Ares;35.28.10.2011
12;Tegangser Laok;3528110012;Tagangser Laok;35.28.10.2012
