No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Setu;3674010;Setu;36.74.07
2;Serpong;3674020;Serpong;36.74.01
3;Pamulang;3674030;Pamulang;36.74.06
4;Ciputat;3674040;Ciputat;36.74.04
5;Ciputat Timur;3674050;Ciputat Timur;36.74.05
6;Pondok Aren;3674060;Pondok Aren;36.74.03
7;Serpong Utara;3674070;Serpong Utara;36.74.02
