No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pajalesang;7312040001;Pajalesang;73.12.03.1003
2;Cabenge;7312040002;Cabenge;73.12.03.1002
3;Paroto;7312040003;Paroto;73.12.03.2012
4;Palangiseng;7312040004;Palangiseng;73.12.03.2013
5;Tetewatu;7312040005;Tetewatu;73.12.03.2006
6;Abbanuange;7312040006;Abbanuange;73.12.03.2005
7;Parenring;7312040007;Parenring;73.12.03.2011
8;Ujung;7312040008;Ujung;73.12.03.1001
9;Masing;7312040009;Masing;73.12.03.2009
10;Baringeng;7312040010;Baringeng;73.12.03.2007
11;Kebo;7312040011;Kebo;73.12.03.2010
12;Macanre;7312040012;Macanre;73.12.03.1004
