No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cikedung;3604190001;Cikedung;36.04.32.2005
2;Ciwarna;3604190002;Ciwarna;36.04.32.2002
3;Angsana;3604190003;Angsana;36.04.32.2003
4;Talaga;3604190004;Talaga;36.04.32.2004
5;Balekambang;3604190005;Bale Kambang;36.04.32.2013
6;Labuhan;3604190006;Labuan;36.04.32.2012
7;Sangiang;3604190007;Sangiang;36.04.32.2007
8;Pasirwaru;3604190008;Pasirwaru;36.04.32.2008
9;Waringin;3604190009;Waringin;36.04.32.2009
10;Mancak;3604190010;Mancak;36.04.32.2001
11;Sigedong;3604190011;Sigedong;36.04.32.2006
12;Batukuda;3604190012;Batukuda;36.04.32.2011
13;Winong;3604190013;Winong;36.04.32.2010
14;Bale Kencana;3604190014;Bale Kencana;36.04.32.2014
