No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lunang;1302012001;Lunang;13.01.10.2001
2;Lunang Selatan;1302012002;Lunang Selatan;13.01.10.2004
3;Lunang Utara;1302012003;Lunang Utara;13.01.10.2003
4;Lunang Barat;1302012004;Lunang Barat;13.01.10.2005
5;Sindang Lunang;1302012005;Sindang Lunang;13.01.10.2015
6;Lunang Satu;1302012006;Lunang Satu;13.01.10.2018
7;Lunang Tengah;1302012007;Lunang Tengah;13.01.10.2017
8;Pondok Parian Lunang;1302012008;Pondok Parian Lunang;13.01.10.2016
9;Lunang Dua;1302012009;Lunang Dua;13.01.10.2019
10;Lunang Tiga;1302012010;Lunang Tiga;13.01.10.2020
