No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Negeri Agung;1609020001;Negeri Agung;16.08.05.2002
2;Banumas;1609020002;Banu Mas;16.08.05.2003
3;Banuayu;1609020003;Banu Ayu;16.08.05.2004
4;Pulau Negara;1609020004;Pulau Negara;16.08.05.2005
5;Bantan;1609020005;Bantan;16.08.05.2010
6;Negeri Pakuan;1609020006;Negeri Pakuan;16.08.05.2001
7;Bandar Jaya;1609020007;Bandar Jaya;16.08.05.2011
8;Pahang Asri;1609020008;Pahang Asri;16.08.05.2009
9;Pemetung Basuki;1609020009;Pemetung Besuki;16.08.05.2008
10;Saung Dadi;1609020010;Saung Dadi;16.08.05.2006
11;Terantang Sakti;1609020011;Trantang Sakti;16.08.05.2007
12;Negeri Agung Jaya;1609020012;Negeri Agung Jaya;16.08.05.2012
13;Bantan Pelita;1609020013;Bantan Pelita;16.08.05.2013
