No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Telagah;1213030001;Telagah;12.05.04.2001
2;Tanjung Gunung;1213030002;Tanjung Gunung;12.05.04.2015
3;Pekan Sawah;1213030003;Pekan Sawah;12.05.04.2014
4;Belinteng;1213030004;Belinten;12.05.04.2006
5;Rumah Galuh;1213030005;Rumah Galuh;12.05.04.2002
6;Simpang Kuta Buluh;1213030006;Simpang Kuta Buluh;12.05.04.2003
7;Gunung Ambat;1213030007;Gunung Ambat;12.05.04.2004
8;Namu Ukur Selatan;1213030008;Namu Ukur Selatan;12.05.04.1005
9;Namu Ukur Utara;1213030009;Namu Ukur Utara;12.05.04.2007
10;Durian Lingga;1213030010;Durian Lingga;12.05.04.2013
11;Pasar Viii Namo Terasi;1213030011;Pasar Viii.namo Terasi;12.05.04.2012
12;Pasar Iv Namo Terasi;1213030012;Pasar Iv.namo Terasi;12.05.04.2011
13;Pasar Vi Kwala Mencirim;1213030013;Pasar Vi Kwala Mencirim;12.05.04.2008
14;Purwobinangun;1213030014;Pursobinangun;12.05.04.2010
15;Emplasmen Kwala Mencirim;1213030015;Emplasmen Kwala Mencirim;12.05.04.2009
16;Mekar Jaya;1213030016;Mekar Jaya;12.05.04.2016
