No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Laob;5304021001;Laob;53.02.13.2008
2;Konbaki;5304021002;Konbaki;53.02.13.2001
3;Puna;5304021003;Puna;53.02.13.2007
4;Loli;5304021004;Loli;53.02.13.2004
5;Mnesatbubak;5304021005;Mnesatbubuk;53.02.13.2006
6;Bijeli;5304021006;Bijeli;53.02.13.2003
7;Usapimnasi;5304021007;Usapimnasi;53.02.13.2005
8;Fatumnutu;5304021008;Fatumnutu;53.02.13.2002
9;Oelnunuh;5304021009;Oelnunuh;53.02.13.2009
10;Balu;5304021010;Balu;53.02.13.2010
11;Sainoni;5304021011;Sainoni;53.02.13.2011
