No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Borong;7371101001;Borong;73.71.12.1006
2;Bangkala;7371101002;Bangkala;73.71.12.1002
3;Tamangapa;7371101003;Tamangapa;73.71.12.1003
4;Manggala;7371101004;Manggala;73.71.12.1001
5;Antang;7371101005;Antang;73.71.12.1004
6;Batua;7371101006;Batua;73.71.12.1005
7;Bitowa;7371101007;Bitowo;73.71.12.1008
8;Biring Romang;7371101008;Biring Romang;73.71.12.1007
