No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mns Baree Blang;1111050001;Baree Blang;11.08.07.2048
2;Paya Sutra;1111050002;Paya Sutra;11.08.07.2047
3;Tualang;1111050003;Tualang;11.08.07.2036
4;Pulo Blang;1111050004;Pulo Blang;11.08.07.2040
5;Leubok Tuwe;1111050005;Leubok Tuwe;11.08.07.2041
6;Saramaba;1111050006;Saramaba;11.08.07.2050
7;Blang Reuma;1111050007;Blang Reuma;11.08.07.2029
8;Ranto;1111050008;Ranto;11.08.07.2044
9;Meunye Peut;1111050009;Meunye Peut;11.08.07.2033
10;Meunye Payong;1111050010;Meunye Payong;11.08.07.2045
11;Beuringen;1111050011;Beuringen;11.08.07.2034
12;Ujong Kuta Batee;1111050012;Ujung Kuta Batee;11.08.07.2039
13;Teungoh Kuta Batee;1111050013;Teungoh Kuta Batee;11.08.07.2038
14;Baroh Kuta Batee;1111050014;Baroh Kuta Batee;11.08.07.2042
15;Ceubrek;1111050015;Ceubrek;11.08.07.2032
16;Gampong Teungoh;1111050016;Gampong Teungoh;11.08.07.2043
17;Keude Jungka Gajah;1111050017;Keude Jungka Gajah;11.08.07.2049
18;Nibong;1111050018;Nibong;11.08.07.2035
19;Pulo Drien Beukah;1111050019;Pulo Drien Beukah;11.08.07.2037
20;Paya Kambuek;1111050020;Paya Kambuk;11.08.07.2017
21;Paya Bili;1111050021;Paya Bili;11.08.07.2018
22;Drien Puntong;1111050022;Drien Puntong;11.08.07.2030
23;Pulo Kitou;1111050023;Pulo Kitou;11.08.07.2031
24;Teungoh Reuba;1111050024;Teungoh Reuba;11.08.07.2028
25;Meunasah Nga;1111050025;Meunasah Nga;11.08.07.2020
26;Ujong Reuba;1111050026;Ujong Reuba;11.08.07.2046
27;Mns Mesjid;1111050027;Mesjid;11.08.07.2027
28;Mns Mee;1111050028;Meunasah Mee;11.08.07.2019
29;Barat Paya Itek;1111050029;Barat Paya Itek;11.08.07.2016
30;Pri Keutapang;1111050030;Pri Keutapang;11.08.07.2026
31;Kumbang;1111050031;Kumbang;11.08.07.2025
32;Mns Keeh;1111050032;Keeh;11.08.07.2024
33;Blang Cut;1111050033;Blang Cut;11.08.07.2023
34;Rayeuk Paya Itek;1111050034;Rayeuk Paya Itek;11.08.07.2022
35;Ubit Paya Itek;1111050035;Ubit Paya Itek;11.08.07.2021
36;Mns Rangkileh;1111050036;Rangkileh;11.08.07.2006
37;Tumpok Tungku;1111050037;Teumpok Teungku;11.08.07.2013
38;Manyang;1111050038;Manyang;11.08.07.2011
39;Ulee Meuria;1111050039;Ulee Meuria;11.08.07.2008
40;Geulumpang;1111050040;Geulumpang;11.08.07.2014
41;Mns Tanjong;1111050041;Tanjong;11.08.07.2009
42;Rayeuk Matang;1111050042;Rayeuk Matang;11.08.07.2007
43;Keude Karieng;1111050043;Keude Karieng;11.08.07.2010
44;Reudeup;1111050044;Reudeup;11.08.07.2015
45;Pulo Bluek;1111050045;Pulo Bluek;11.08.07.2005
46;Dayah Bluek;1111050046;Dayah Bluek;11.08.07.2001
47;Meuria Bluek;1111050047;Meuria Bluek;11.08.07.2003
48;Ulee Ceubrek;1111050048;Ulee Ceubrek;11.08.07.2012
49;Mesjid Bluek;1111050049;Mesjid Bluek;11.08.07.2002
50;Rheng Bluk;1111050050;Rheng Bluek;11.08.07.2004
