No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Selopanggung;3506020001;Selopanggung;35.06.01.2004
2;Puhrubuh;3506020002;Puhrubuh;35.06.01.2003
3;Sidomulyo;3506020003;Sidomulyo;35.06.01.2002
4;Bulu;3506020004;Bulu;35.06.01.2001
5;Bobang;3506020005;Bobang;35.06.01.2007
6;Puhsarang;3506020006;Puhsarang;35.06.01.2006
7;Kanyoran;3506020007;Kanyoran;35.06.01.2005
8;Joho;3506020008;Joho;35.06.01.2012
9;Pagung;3506020009;Pagung;35.06.01.2011
10;Kedak;3506020010;Kedak;35.06.01.2010
11;Titik;3506020011;Titik;35.06.01.2009
12;Semen;3506020012;Semen;35.06.01.2008
