No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Meudang Ara;1111040010;Meudang Ara;11.08.11.2027
2;Siren Tujoh;1111040012;Siren Tujoh;11.08.11.2038
3;Cut Neuheun;1111040013;Cot Neuheun;11.08.11.2028
4;Tumpeun;1111040014;Tumpeun;11.08.11.2029
5;A L E N;1111040015;Alen;11.08.11.2030
6;Dayah Blang Seureukuy;1111040016;Dayah Blang Seureukuy;11.08.11.2031
7;Blang Patra;1111040017;Blang Patra;11.08.11.2032
8;Buket Glumpang;1111040019;Buket Glumpang;11.08.11.2035
9;Seunebok Baro;1111040020;Seuneubok Baro;11.08.11.2034
10;Alue Majron;1111040021;Alue Majron;11.08.11.2037
11;Blang Majron;1111040022;Blang Majron;11.08.11.2033
12;Blang Seureukuy;1111040023;Blang Seureukuy;11.08.11.2047
13;Kayee Panyang;1111040024;Kayee Panyang;11.08.11.2018
14;Ulee Meuria;1111040025;Ulee Meuria;11.08.11.2017
15;Pulo Blang Trieng;1111040026;Pulo Blang Trieng;11.08.11.2026
16;Rheng;1111040027;Rheng;11.08.11.2019
17;Trieng Meudurou;1111040028;Trieng Meudurou;11.08.11.2020
18;Garot;1111040029;Garut;11.08.11.2022
19;Cibrek;1111040030;Cibrek;11.08.11.2025
20;Blang Awe;1111040031;Blang Awe;11.08.11.2023
21;Pulo Blang Mangat;1111040032;Pulo Blang Mangat;11.08.11.2024
22;Ulee Gampong;1111040033;Ulee Gampong;11.08.11.2021
23;Bale;1111040034;Bale;11.08.11.2001
24;Bie;1111040035;Bie;11.08.11.2002
25;Nibong;1111040036;Nibong;11.08.11.2006
26;Baro Kulam Gajah;1111040037;Baro Kulam Gajah;11.08.11.2004
27;Beurandang;1111040038;Beurandang;11.08.11.2003
28;Glong;1111040039;Glong;11.08.11.2005
29;Langa;1111040040;Langa;11.08.11.2007
30;Beunot;1111040041;Beunot;11.08.11.2008
31;Keude Bayu;1111040042;Keude Bayu;11.08.11.2009
32;Blang Bayu;1111040043;Blang Bayu;11.08.11.2010
33;Dayah Baro;1111040044;Dayah Baro;11.08.11.2012
34;Dayah Tuha;1111040045;Dayah Tuha;11.08.11.2011
35;Bungong;1111040046;Bungong;11.08.11.2015
36;Punti;1111040047;Punti;11.08.11.2014
37;Baroh Blang Rimueng;1111040048;Baroh Blang Rimueng;11.08.11.2016
38;Lancok;1111040049;Lancok;11.08.11.2013
