No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sumbersuko;3507210001;Sumbersuko;35.07.21.2001
2;Mendalanwangi;3507210002;Mendalanwangi;35.07.21.2002
3;Sitirejo;3507210003;Sitirejo;35.07.21.2003
4;Parangargo;3507210004;Parangargo;35.07.21.2004
5;Gondowangi;3507210005;Gondowangi;35.07.21.2005
6;Pandanrejo;3507210006;Pandanrejo;35.07.21.2006
7;Petungsewu;3507210007;Petungsewu;35.07.21.2007
8;Sukodadi;3507210008;Sukodadi;35.07.21.2008
9;Sidorahayu;3507210009;Sidorahayu;35.07.21.2009
10;Jedong;3507210010;Jedong;35.07.21.2010
11;Dalisodo;3507210011;Dalisodo;35.07.21.2011
12;Pandanlandung;3507210012;Pandanlandung;35.07.21.2012
