No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Nusaniwe;8171010;Nusaniwe;81.71.01
2;Sirimau;8171020;Sirimau;81.71.02
3;Leitimur Selatan;8171021;Leitimur Selatan;81.71.05
4;Teluk Ambon Baguala;8171030;Baguala;81.71.03
5;Teluk Ambon Baguala;8171030;Teluk Ambon;81.71.04
6;Teluk Ambon;8171031;Teluk Ambon;81.71.04
