No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Maharayya;7301050006;Maharaya;73.01.03.2010
2;Onto;7301050007;Onto;73.01.03.2009
3;Batangmata Sapo;7301050008;Batangmata Sapo;73.01.03.1002
4;Batangmata;7301050009;Batangmata;73.01.03.1001
5;Barat Lambongan;7301050010;Barat Lambongan;73.01.03.2007
6;Bontonasaluk;7301050011;Bontona Saluk;73.01.03.2008
7;Kayu Bauk;7301050012;Kayu Bauk;73.01.03.2006
8;Tanete;7301050013;Tanete;73.01.03.2004
9;Pamatata;7301050014;Pamatata;73.01.03.2003
10;Bongaiya;7301050015;Bungayya;73.01.03.2005
11;Menara Indah;7301050016;Menara Indah;73.01.03.2011
12;Tamalanrea;7301050017;Tamalanrea;73.01.03.2015
