No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pinggir;1408011001;Pinggir;14.03.13.2007
2;Semunai;1408011002;Semunai;14.03.13.2008
3;Tengganau;1408011003;Tengganau;14.03.13.2011
4;Balai Pungut;1408011004;Balai Pungut;14.03.13.2003
5;Muara Basung;1408011005;Muara Basung;14.03.13.2005
6;Titian Antui;1408011011;Titian Antui;14.03.13.1001
7;Balai Raja;1408011012;Balai Raja;14.03.13.1012
8;Sungai Meranti;1408011014;Sungaimeranti;14.03.13.2014
9;Pangkalan Libut;1408011015;Pangkalan Libut;14.03.13.2015
10;Buluh Apo;1408011016;Buluh Apo;14.03.13.2016
