No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Susut;5106010;Susut;51.06.01
2;Bangli;5106020;Bangli;51.06.02
3;Tembuku;5106030;Tembuku;51.06.03
4;Kintamani;5106040;Kintamani;51.06.04
