No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pastap Julu;1202032001;Pastap Julu;12.13.10.2018
2;Pastap;1202032002;Pastap;12.13.10.2017
3;Laru Dolok;1202032011;Laru Dolok;12.13.10.2009
4;Huta Tonga Ab;1202032012;Huta Tonga Ab;12.13.10.2006
5;Muara Mais;1202032013;Muara Mais;12.13.10.2012
6;Padang Sanggar;1202032014;Padang Sanggar;12.13.10.2014
7;Angin Barat;1202032015;Angin Barat;12.13.10.2001
8;Muara Mais Jambur;1202032016;Muara Mais Jambur;12.13.10.2013
9;Laru Baringin;1202032017;Laru Baringin;12.13.10.2007
10;Laru Bolak;1202032018;Laru Bolak;12.13.10.2008
11;Pasar Laru;1202032019;Pasar Laru;12.13.10.2016
12;Laru Lombang;1202032020;Laru Lombang;12.13.10.1010
13;Tambangan Jae;1202032021;Tambangan Jae;12.13.10.2026
14;Lumban Pasir;1202032022;Lumban Pasir;12.13.10.2011
15;Tambangan Tonga;1202032023;Tambangan Tonga;12.13.10.2028
16;Tambangan Pasoman;1202032024;Tambangan Pasoman;12.13.10.2027
17;Rao-rao Dolok;1202032025;Rao Rao Dolok;12.13.10.2020
18;Rao-rao Lombang;1202032026;Rao Rao Lombang;12.13.10.2021
19;Panjaringan;1202032027;Panjaringan;12.13.10.2015
20;Simangambat Tb;1202032028;Simangambat Tb;12.13.10.2025
