No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kumalasa;3525170001;Kumalasa;35.25.17.2002
2;Lebak;3525170002;Lebak;35.25.17.2006
3;Bululanjang;3525170003;Bululanjang;35.25.17.2007
4;Sungai Teluk;3525170004;Sungaiteluk;35.25.17.2010
5;Kotakusuma;3525170005;Kotakusuma;35.25.17.2009
6;Sawahmulya;3525170006;Sawahmulya;35.25.17.2012
7;Sungairujing;3525170007;Sungairujing;35.25.17.2013
8;Daun;3525170008;Daun;35.25.17.2017
9;Sidogedungbatu;3525170009;Sidogedungbatu;35.25.17.2016
10;Kebontelukdalam;3525170010;Kebontelukdalam;35.25.17.2015
11;Balikterus;3525170011;Balikterus;35.25.17.2014
12;Gunungteguh;3525170012;Gunungteguh;35.25.17.2011
13;Patarselamat;3525170013;Patarselamat;35.25.17.2008
14;Pudakittimur;3525170014;Pudakittimur;35.25.17.2005
15;Pudakitbarat;3525170015;Pudakitbarat;35.25.17.2004
16;Suwari;3525170016;Suwari;35.25.17.2003
17;Dekatagung;3525170017;Dekatagung;35.25.17.2001
